Order_Date,Order_Priority,Ord_id
18-07-2011,CRITICAL,Ord_2743
03-09-2012,HIGH,Ord_2744
31-03-2012,MEDIUM,Ord_2745
21-04-2009,LOW,Ord_2746
06-12-2009,CRITICAL,Ord_2747
07-05-2009,MEDIUM,Ord_2748
29-10-2012,NOT SPECIFIED,Ord_2749
20-04-2009,NOT SPECIFIED,Ord_2750
24-09-2010,HIGH,Ord_2751
06-06-2011,LOW,Ord_2752
30-09-2009,HIGH,Ord_2753
05-10-2009,NOT SPECIFIED,Ord_2754
18-12-2011,CRITICAL,Ord_2755
30-06-2009,NOT SPECIFIED,Ord_2756
12-06-2009,MEDIUM,Ord_2757
01-10-2010,HIGH,Ord_2758
01-06-2009,HIGH,Ord_2759
10-11-2010,CRITICAL,Ord_2760
10-09-2009,CRITICAL,Ord_2761
10-06-2012,HIGH,Ord_2762
07-02-2010,HIGH,Ord_2763
23-04-2012,HIGH,Ord_2764
12-03-2009,NOT SPECIFIED,Ord_2765
23-11-2009,MEDIUM,Ord_2766
07-07-2010,HIGH,Ord_2767
08-01-2011,MEDIUM,Ord_2768
04-03-2012,CRITICAL,Ord_2769
11-01-2011,CRITICAL,Ord_2770
19-06-2012,HIGH,Ord_2771
05-12-2011,MEDIUM,Ord_2772
23-07-2011,HIGH,Ord_2773
16-11-2012,NOT SPECIFIED,Ord_2774
10-12-2009,CRITICAL,Ord_2775
21-07-2009,NOT SPECIFIED,Ord_2776
22-08-2012,HIGH,Ord_2777
21-01-2009,CRITICAL,Ord_2778
08-03-2011,NOT SPECIFIED,Ord_2779
20-11-2012,LOW,Ord_2780
08-04-2011,NOT SPECIFIED,Ord_2781
15-10-2010,LOW,Ord_2782
09-11-2010,CRITICAL,Ord_2783
21-07-2009,LOW,Ord_2784
04-08-2009,CRITICAL,Ord_2785
14-09-2012,LOW,Ord_2786
10-12-2012,HIGH,Ord_2787
10-03-2012,MEDIUM,Ord_2788
02-09-2009,NOT SPECIFIED,Ord_2789
19-03-2011,NOT SPECIFIED,Ord_2790
14-04-2012,MEDIUM,Ord_2791
13-04-2012,NOT SPECIFIED,Ord_2792
07-07-2011,HIGH,Ord_2793
25-04-2011,MEDIUM,Ord_2794
28-09-2011,HIGH,Ord_2795
24-12-2011,MEDIUM,Ord_2796
08-11-2011,LOW,Ord_2797
11-05-2011,HIGH,Ord_2798
10-04-2010,LOW,Ord_2799
11-06-2009,NOT SPECIFIED,Ord_2800
10-06-2011,MEDIUM,Ord_2801
13-10-2009,NOT SPECIFIED,Ord_2802
30-01-2012,HIGH,Ord_2803
15-08-2012,MEDIUM,Ord_2804
02-03-2009,NOT SPECIFIED,Ord_2805
24-12-2010,NOT SPECIFIED,Ord_2806
05-12-2010,HIGH,Ord_2807
03-12-2010,NOT SPECIFIED,Ord_2808
06-10-2010,LOW,Ord_2809
20-02-2009,HIGH,Ord_2810
17-07-2009,MEDIUM,Ord_2811
02-12-2012,HIGH,Ord_2812
10-03-2012,CRITICAL,Ord_2813
12-04-2012,CRITICAL,Ord_2814
14-08-2011,NOT SPECIFIED,Ord_2815
21-04-2009,HIGH,Ord_2816
14-12-2010,LOW,Ord_2817
15-10-2009,MEDIUM,Ord_2818
31-10-2011,MEDIUM,Ord_2819
17-06-2009,CRITICAL,Ord_2820
23-05-2011,MEDIUM,Ord_2821
20-11-2009,NOT SPECIFIED,Ord_2822
22-08-2009,HIGH,Ord_2823
21-07-2010,CRITICAL,Ord_2824
12-02-2009,MEDIUM,Ord_2825
07-05-2012,LOW,Ord_2826
18-11-2011,CRITICAL,Ord_2827
24-03-2012,HIGH,Ord_2828
15-11-2011,CRITICAL,Ord_2829
17-09-2010,CRITICAL,Ord_2830
19-04-2009,NOT SPECIFIED,Ord_2831
20-05-2010,HIGH,Ord_2832
26-12-2011,LOW,Ord_2833
12-07-2012,CRITICAL,Ord_2834
04-09-2010,LOW,Ord_2835
13-05-2010,NOT SPECIFIED,Ord_2836
01-12-2010,CRITICAL,Ord_2837
25-03-2009,LOW,Ord_2838
06-09-2012,NOT SPECIFIED,Ord_2839
17-06-2010,LOW,Ord_2840
04-10-2012,CRITICAL,Ord_2841
21-04-2012,HIGH,Ord_2842
11-12-2010,MEDIUM,Ord_2843
10-11-2011,CRITICAL,Ord_2844
20-08-2011,MEDIUM,Ord_2845
15-05-2009,CRITICAL,Ord_2846
04-02-2012,CRITICAL,Ord_2847
26-05-2010,NOT SPECIFIED,Ord_2848
20-04-2010,CRITICAL,Ord_2849
01-03-2012,MEDIUM,Ord_2850
28-06-2011,LOW,Ord_2851
27-07-2009,NOT SPECIFIED,Ord_2852
11-05-2010,HIGH,Ord_2853
30-08-2011,NOT SPECIFIED,Ord_2854
20-10-2011,CRITICAL,Ord_2855
27-07-2012,HIGH,Ord_2856
13-04-2011,CRITICAL,Ord_2857
30-05-2010,LOW,Ord_2858
23-05-2012,CRITICAL,Ord_2859
13-07-2011,MEDIUM,Ord_2860
31-05-2011,CRITICAL,Ord_2861
31-05-2010,LOW,Ord_2862
14-10-2010,MEDIUM,Ord_2863
14-11-2010,LOW,Ord_2864
15-01-2010,MEDIUM,Ord_2865
09-04-2012,NOT SPECIFIED,Ord_2866
06-02-2010,CRITICAL,Ord_2867
18-01-2011,CRITICAL,Ord_2868
15-05-2011,MEDIUM,Ord_2869
26-01-2009,MEDIUM,Ord_2870
14-08-2011,CRITICAL,Ord_2871
04-09-2011,LOW,Ord_2872
31-01-2009,CRITICAL,Ord_2873
26-07-2010,MEDIUM,Ord_2874
12-01-2010,HIGH,Ord_2875
30-11-2011,HIGH,Ord_2876
18-07-2011,MEDIUM,Ord_2877
17-11-2009,LOW,Ord_2878
25-04-2012,CRITICAL,Ord_2879
13-06-2010,NOT SPECIFIED,Ord_2880
18-11-2011,HIGH,Ord_2881
10-02-2011,LOW,Ord_2882
17-04-2012,MEDIUM,Ord_2883
02-02-2012,MEDIUM,Ord_2884
03-05-2012,MEDIUM,Ord_2885
19-03-2009,CRITICAL,Ord_2886
19-05-2012,HIGH,Ord_2887
15-09-2012,LOW,Ord_2888
06-12-2009,NOT SPECIFIED,Ord_2889
10-03-2012,MEDIUM,Ord_2890
19-02-2010,MEDIUM,Ord_2891
02-12-2010,MEDIUM,Ord_2892
28-04-2012,NOT SPECIFIED,Ord_2893
01-12-2011,HIGH,Ord_2894
30-11-2010,MEDIUM,Ord_2895
04-12-2010,CRITICAL,Ord_2896
07-10-2010,HIGH,Ord_2897
01-01-2009,HIGH,Ord_2898
13-03-2012,MEDIUM,Ord_2899
16-06-2010,CRITICAL,Ord_2900
06-08-2011,LOW,Ord_2901
03-10-2012,HIGH,Ord_2902
15-11-2012,HIGH,Ord_2903
25-05-2010,MEDIUM,Ord_2904
27-03-2009,NOT SPECIFIED,Ord_2905
12-07-2009,HIGH,Ord_2906
10-01-2009,MEDIUM,Ord_2907
24-07-2009,LOW,Ord_2908
14-01-2009,CRITICAL,Ord_2909
25-01-2010,CRITICAL,Ord_2910
04-11-2009,CRITICAL,Ord_2911
07-10-2011,HIGH,Ord_2912
09-04-2012,LOW,Ord_2913
20-08-2011,MEDIUM,Ord_2914
20-10-2011,HIGH,Ord_2915
07-12-2011,LOW,Ord_2916
07-05-2009,CRITICAL,Ord_2917
22-04-2011,NOT SPECIFIED,Ord_2918
22-06-2009,LOW,Ord_2919
30-07-2010,NOT SPECIFIED,Ord_2920
01-12-2009,NOT SPECIFIED,Ord_2921
21-07-2009,NOT SPECIFIED,Ord_2922
31-05-2010,HIGH,Ord_2923
26-11-2010,LOW,Ord_2924
03-09-2011,HIGH,Ord_2925
27-10-2010,LOW,Ord_2926
13-10-2009,LOW,Ord_2927
07-09-2012,MEDIUM,Ord_2928
12-10-2011,NOT SPECIFIED,Ord_2929
03-06-2011,NOT SPECIFIED,Ord_2930
19-11-2012,MEDIUM,Ord_2931
05-12-2010,NOT SPECIFIED,Ord_2932
26-05-2012,NOT SPECIFIED,Ord_2933
26-07-2009,HIGH,Ord_2934
03-07-2010,HIGH,Ord_2935
02-02-2011,LOW,Ord_2936
07-04-2012,LOW,Ord_2937
04-04-2009,LOW,Ord_2938
10-11-2009,MEDIUM,Ord_2939
04-06-2009,CRITICAL,Ord_2940
09-01-2009,LOW,Ord_2941
02-10-2011,HIGH,Ord_2942
11-10-2012,NOT SPECIFIED,Ord_2943
29-10-2012,HIGH,Ord_2944
18-03-2011,MEDIUM,Ord_2945
15-01-2009,MEDIUM,Ord_2946
23-10-2012,MEDIUM,Ord_2947
03-07-2010,NOT SPECIFIED,Ord_2948
22-06-2012,HIGH,Ord_2949
16-12-2010,HIGH,Ord_2950
07-06-2012,CRITICAL,Ord_2951
30-05-2012,HIGH,Ord_2952
29-06-2012,NOT SPECIFIED,Ord_2953
24-08-2009,MEDIUM,Ord_2954
24-10-2012,HIGH,Ord_2955
13-02-2009,CRITICAL,Ord_2956
02-09-2009,CRITICAL,Ord_2957
18-05-2012,HIGH,Ord_2958
16-09-2009,LOW,Ord_2959
16-06-2010,MEDIUM,Ord_2960
26-02-2010,CRITICAL,Ord_2961
06-04-2010,CRITICAL,Ord_2962
30-07-2010,MEDIUM,Ord_2963
31-07-2012,CRITICAL,Ord_2964
19-05-2010,CRITICAL,Ord_2965
02-03-2012,LOW,Ord_2966
15-03-2011,HIGH,Ord_2967
10-11-2012,LOW,Ord_2968
05-11-2011,HIGH,Ord_2969
18-01-2009,MEDIUM,Ord_2970
09-09-2010,HIGH,Ord_2971
17-01-2009,MEDIUM,Ord_2972
02-05-2011,CRITICAL,Ord_2973
27-02-2011,LOW,Ord_2974
06-05-2010,MEDIUM,Ord_2975
09-04-2012,CRITICAL,Ord_2976
23-06-2011,CRITICAL,Ord_2977
24-02-2011,HIGH,Ord_2978
23-05-2010,HIGH,Ord_2979
26-04-2010,NOT SPECIFIED,Ord_2980
28-04-2009,MEDIUM,Ord_2981
20-07-2010,HIGH,Ord_2982
01-06-2009,MEDIUM,Ord_2983
20-12-2011,CRITICAL,Ord_2984
02-02-2011,CRITICAL,Ord_2985
22-04-2009,NOT SPECIFIED,Ord_2986
13-12-2010,NOT SPECIFIED,Ord_2987
28-08-2012,NOT SPECIFIED,Ord_2988
25-05-2010,NOT SPECIFIED,Ord_2989
21-08-2012,CRITICAL,Ord_2990
22-07-2011,LOW,Ord_2991
10-01-2009,HIGH,Ord_2992
10-02-2012,NOT SPECIFIED,Ord_2993
29-08-2012,HIGH,Ord_2994
28-08-2010,LOW,Ord_2995
05-08-2009,MEDIUM,Ord_2996
25-10-2011,HIGH,Ord_2997
31-10-2010,MEDIUM,Ord_2998
12-01-2010,NOT SPECIFIED,Ord_2999
24-09-2010,NOT SPECIFIED,Ord_3000
02-05-2012,LOW,Ord_3001
28-10-2012,CRITICAL,Ord_3002
27-06-2012,HIGH,Ord_3003
13-04-2009,CRITICAL,Ord_3004
03-10-2012,HIGH,Ord_3005
17-08-2011,NOT SPECIFIED,Ord_3006
11-12-2012,HIGH,Ord_3007
08-06-2012,NOT SPECIFIED,Ord_3008
02-02-2009,HIGH,Ord_3009
13-01-2010,NOT SPECIFIED,Ord_3010
12-04-2010,HIGH,Ord_3011
17-03-2009,MEDIUM,Ord_3012
13-11-2011,HIGH,Ord_3013
14-05-2012,CRITICAL,Ord_3014
11-11-2009,HIGH,Ord_3015
09-08-2011,LOW,Ord_3016
21-05-2010,NOT SPECIFIED,Ord_3017
26-02-2010,CRITICAL,Ord_3018
13-03-2010,CRITICAL,Ord_3019
25-07-2011,CRITICAL,Ord_3020
29-11-2009,HIGH,Ord_3021
14-12-2009,NOT SPECIFIED,Ord_3022
27-04-2012,CRITICAL,Ord_3023
17-04-2011,NOT SPECIFIED,Ord_3024
08-06-2012,NOT SPECIFIED,Ord_3025
04-04-2009,HIGH,Ord_3026
21-06-2011,MEDIUM,Ord_3027
12-09-2012,NOT SPECIFIED,Ord_3028
04-10-2009,MEDIUM,Ord_3029
29-11-2011,MEDIUM,Ord_3030
12-12-2012,CRITICAL,Ord_3031
31-01-2009,NOT SPECIFIED,Ord_3032
04-07-2010,CRITICAL,Ord_3033
08-04-2011,NOT SPECIFIED,Ord_3034
04-07-2011,NOT SPECIFIED,Ord_3035
23-08-2012,LOW,Ord_3036
12-03-2010,LOW,Ord_3037
05-03-2009,CRITICAL,Ord_3038
23-08-2010,HIGH,Ord_3039
18-03-2011,NOT SPECIFIED,Ord_3040
26-12-2010,HIGH,Ord_3041
15-06-2012,MEDIUM,Ord_3042
23-04-2011,LOW,Ord_3043
09-09-2010,NOT SPECIFIED,Ord_3044
06-05-2012,MEDIUM,Ord_3045
01-04-2009,HIGH,Ord_3046
30-06-2011,MEDIUM,Ord_3047
07-10-2010,HIGH,Ord_3048
10-02-2009,HIGH,Ord_3049
24-12-2011,HIGH,Ord_3050
14-05-2010,NOT SPECIFIED,Ord_3051
23-08-2009,CRITICAL,Ord_3052
10-12-2010,LOW,Ord_3053
25-02-2010,NOT SPECIFIED,Ord_3054
26-08-2010,HIGH,Ord_3055
25-08-2010,NOT SPECIFIED,Ord_3056
22-07-2011,HIGH,Ord_3057
14-07-2012,CRITICAL,Ord_3058
19-11-2012,HIGH,Ord_3059
06-07-2011,MEDIUM,Ord_3060
17-07-2010,HIGH,Ord_3061
16-11-2011,MEDIUM,Ord_3062
17-01-2009,MEDIUM,Ord_3063
10-04-2009,NOT SPECIFIED,Ord_3064
05-12-2010,NOT SPECIFIED,Ord_3065
30-03-2012,CRITICAL,Ord_3066
16-09-2009,NOT SPECIFIED,Ord_3067
02-11-2009,LOW,Ord_3068
17-12-2010,NOT SPECIFIED,Ord_3069
12-07-2012,NOT SPECIFIED,Ord_3070
28-11-2012,NOT SPECIFIED,Ord_3071
10-11-2012,HIGH,Ord_3072
01-03-2009,MEDIUM,Ord_3073
11-06-2011,MEDIUM,Ord_3074
09-01-2011,MEDIUM,Ord_3075
26-11-2012,NOT SPECIFIED,Ord_3076
17-04-2012,CRITICAL,Ord_3077
16-08-2010,MEDIUM,Ord_3078
21-11-2009,LOW,Ord_3079
25-02-2012,NOT SPECIFIED,Ord_3080
06-06-2010,NOT SPECIFIED,Ord_3081
12-08-2012,NOT SPECIFIED,Ord_3082
11-08-2012,CRITICAL,Ord_3083
21-03-2009,MEDIUM,Ord_3084
30-09-2009,LOW,Ord_3085
25-04-2011,CRITICAL,Ord_3086
21-09-2010,LOW,Ord_3087
27-11-2010,LOW,Ord_3088
17-07-2009,MEDIUM,Ord_3089
20-01-2010,CRITICAL,Ord_3090
04-06-2012,CRITICAL,Ord_3091
23-02-2012,HIGH,Ord_3092
29-04-2012,CRITICAL,Ord_3093
20-02-2010,HIGH,Ord_3094
15-08-2010,HIGH,Ord_3095
05-12-2011,LOW,Ord_3096
03-01-2009,HIGH,Ord_3097
29-03-2010,HIGH,Ord_3098
01-12-2010,LOW,Ord_3099
17-08-2011,NOT SPECIFIED,Ord_3100
29-07-2012,CRITICAL,Ord_3101
19-09-2010,LOW,Ord_3102
19-04-2010,MEDIUM,Ord_3103
21-11-2011,HIGH,Ord_3104
14-08-2011,CRITICAL,Ord_3105
28-10-2009,CRITICAL,Ord_3106
09-07-2009,CRITICAL,Ord_3107
21-10-2011,CRITICAL,Ord_3108
28-03-2009,LOW,Ord_3109
03-08-2010,MEDIUM,Ord_3110
26-05-2012,HIGH,Ord_3111
02-02-2010,NOT SPECIFIED,Ord_3112
03-08-2011,MEDIUM,Ord_3113
04-10-2010,LOW,Ord_3114
18-09-2012,MEDIUM,Ord_3115
06-01-2012,CRITICAL,Ord_3116
07-09-2010,CRITICAL,Ord_3117
16-04-2009,HIGH,Ord_3118
01-08-2011,CRITICAL,Ord_3119
20-10-2012,MEDIUM,Ord_3120
09-08-2011,LOW,Ord_3121
23-02-2011,MEDIUM,Ord_3122
11-06-2011,HIGH,Ord_3123
19-04-2010,MEDIUM,Ord_3124
19-07-2011,CRITICAL,Ord_3125
27-02-2009,CRITICAL,Ord_3126
04-01-2012,NOT SPECIFIED,Ord_3127
09-05-2011,CRITICAL,Ord_3128
30-09-2012,LOW,Ord_3129
14-05-2009,CRITICAL,Ord_3130
02-05-2011,HIGH,Ord_3131
05-02-2011,NOT SPECIFIED,Ord_3132
25-05-2010,NOT SPECIFIED,Ord_3133
05-04-2009,NOT SPECIFIED,Ord_3134
01-09-2009,HIGH,Ord_3135
27-04-2009,LOW,Ord_3136
31-08-2009,LOW,Ord_3137
09-10-2009,HIGH,Ord_3138
30-04-2010,NOT SPECIFIED,Ord_3139
20-08-2010,NOT SPECIFIED,Ord_3140
07-09-2011,CRITICAL,Ord_3141
05-03-2009,NOT SPECIFIED,Ord_3142
15-03-2011,HIGH,Ord_3143
02-03-2012,LOW,Ord_3144
27-03-2009,MEDIUM,Ord_3145
21-10-2010,MEDIUM,Ord_3146
01-03-2009,CRITICAL,Ord_3147
31-05-2011,NOT SPECIFIED,Ord_3148
01-03-2010,MEDIUM,Ord_3149
26-01-2010,LOW,Ord_3150
17-12-2011,MEDIUM,Ord_3151
18-10-2011,MEDIUM,Ord_3152
05-02-2011,CRITICAL,Ord_3153
24-02-2010,LOW,Ord_3154
28-11-2012,MEDIUM,Ord_3155
01-02-2009,CRITICAL,Ord_3156
17-12-2011,HIGH,Ord_3157
04-10-2009,LOW,Ord_3158
06-02-2011,CRITICAL,Ord_3159
01-11-2010,LOW,Ord_3160
07-11-2012,NOT SPECIFIED,Ord_3161
19-10-2011,NOT SPECIFIED,Ord_3162
16-11-2009,HIGH,Ord_3163
19-02-2010,HIGH,Ord_3164
03-11-2011,NOT SPECIFIED,Ord_3165
03-04-2012,CRITICAL,Ord_3166
03-09-2011,HIGH,Ord_3167
17-07-2010,HIGH,Ord_3168
08-04-2009,LOW,Ord_3169
19-11-2011,LOW,Ord_3170
26-02-2010,LOW,Ord_3171
04-01-2012,LOW,Ord_3172
31-01-2009,LOW,Ord_3173
26-09-2009,HIGH,Ord_3174
22-09-2010,LOW,Ord_3175
25-06-2010,MEDIUM,Ord_3176
24-04-2011,NOT SPECIFIED,Ord_3177
07-02-2009,MEDIUM,Ord_3178
29-11-2010,HIGH,Ord_3179
03-05-2011,CRITICAL,Ord_3180
02-06-2012,MEDIUM,Ord_3181
26-04-2010,NOT SPECIFIED,Ord_3182
16-12-2011,CRITICAL,Ord_3183
01-07-2009,HIGH,Ord_3184
12-09-2012,NOT SPECIFIED,Ord_3185
24-06-2009,LOW,Ord_3186
26-08-2010,HIGH,Ord_3187
11-04-2012,LOW,Ord_3188
16-01-2009,MEDIUM,Ord_3189
24-08-2009,HIGH,Ord_3190
30-08-2011,MEDIUM,Ord_3191
06-09-2010,NOT SPECIFIED,Ord_3192
06-11-2012,CRITICAL,Ord_3193
05-11-2011,NOT SPECIFIED,Ord_3194
28-08-2010,MEDIUM,Ord_3195
14-02-2011,NOT SPECIFIED,Ord_3196
26-01-2009,MEDIUM,Ord_3197
14-04-2012,HIGH,Ord_3198
26-09-2010,HIGH,Ord_3199
20-07-2011,CRITICAL,Ord_3200
29-02-2012,MEDIUM,Ord_3201
11-01-2012,HIGH,Ord_3202
11-09-2011,HIGH,Ord_3203
06-04-2011,HIGH,Ord_3204
28-09-2009,HIGH,Ord_3205
17-08-2012,CRITICAL,Ord_3206
01-01-2010,LOW,Ord_3207
17-02-2012,CRITICAL,Ord_3208
19-06-2010,NOT SPECIFIED,Ord_3209
25-01-2010,CRITICAL,Ord_3210
14-09-2010,MEDIUM,Ord_3211
26-08-2012,CRITICAL,Ord_3212
23-10-2012,LOW,Ord_3213
16-10-2011,HIGH,Ord_3214
23-01-2012,HIGH,Ord_3215
19-09-2009,HIGH,Ord_3216
11-12-2009,MEDIUM,Ord_3217
11-04-2010,MEDIUM,Ord_3218
04-08-2010,CRITICAL,Ord_3219
27-07-2009,NOT SPECIFIED,Ord_3220
07-01-2011,MEDIUM,Ord_3221
23-11-2009,LOW,Ord_3222
17-05-2009,MEDIUM,Ord_3223
26-11-2011,LOW,Ord_3224
16-09-2012,CRITICAL,Ord_3225
30-09-2009,CRITICAL,Ord_3226
28-03-2009,MEDIUM,Ord_3227
12-09-2012,LOW,Ord_3228
09-01-2010,HIGH,Ord_3229
01-11-2011,HIGH,Ord_3230
15-08-2012,MEDIUM,Ord_3231
03-05-2011,CRITICAL,Ord_3232
06-04-2009,LOW,Ord_3233
29-12-2009,LOW,Ord_3234
14-08-2009,CRITICAL,Ord_3235
15-08-2010,HIGH,Ord_3236
06-01-2009,MEDIUM,Ord_3237
29-05-2010,LOW,Ord_3238
30-09-2010,NOT SPECIFIED,Ord_3239
27-02-2012,MEDIUM,Ord_3240
12-01-2012,MEDIUM,Ord_3241
03-06-2009,LOW,Ord_3242
12-05-2011,HIGH,Ord_3243
13-05-2012,CRITICAL,Ord_3244
20-06-2012,MEDIUM,Ord_3245
05-05-2010,HIGH,Ord_3246
22-03-2011,HIGH,Ord_3247
09-04-2009,HIGH,Ord_3248
28-05-2011,MEDIUM,Ord_3249
02-06-2011,LOW,Ord_3250
03-01-2010,LOW,Ord_3251
16-10-2011,LOW,Ord_3252
20-08-2010,NOT SPECIFIED,Ord_3253
18-05-2012,NOT SPECIFIED,Ord_3254
08-08-2011,CRITICAL,Ord_3255
22-03-2012,MEDIUM,Ord_3256
19-06-2009,NOT SPECIFIED,Ord_3257
07-08-2010,NOT SPECIFIED,Ord_3258
17-01-2009,MEDIUM,Ord_3259
27-01-2009,MEDIUM,Ord_3260
30-06-2011,HIGH,Ord_3261
01-08-2012,HIGH,Ord_3262
12-09-2011,LOW,Ord_3263
09-11-2010,CRITICAL,Ord_3264
02-06-2010,NOT SPECIFIED,Ord_3265
19-04-2010,LOW,Ord_3266
04-08-2010,CRITICAL,Ord_3267
11-03-2011,NOT SPECIFIED,Ord_3268
25-09-2009,CRITICAL,Ord_3269
21-06-2010,MEDIUM,Ord_3270
18-11-2009,HIGH,Ord_3271
04-02-2009,MEDIUM,Ord_3272
24-06-2011,NOT SPECIFIED,Ord_3273
18-07-2010,MEDIUM,Ord_3274
27-09-2011,HIGH,Ord_3275
04-10-2009,MEDIUM,Ord_3276
12-03-2010,NOT SPECIFIED,Ord_3277
31-01-2009,NOT SPECIFIED,Ord_3278
07-08-2012,NOT SPECIFIED,Ord_3279
17-09-2010,MEDIUM,Ord_3280
04-12-2012,HIGH,Ord_3281
27-09-2010,LOW,Ord_3282
24-12-2012,NOT SPECIFIED,Ord_3283
28-05-2009,CRITICAL,Ord_3284
01-01-2011,LOW,Ord_3285
01-10-2009,NOT SPECIFIED,Ord_3286
08-11-2009,LOW,Ord_3287
22-11-2012,LOW,Ord_3288
23-10-2010,LOW,Ord_3289
21-01-2011,NOT SPECIFIED,Ord_3290
06-02-2012,NOT SPECIFIED,Ord_3291
01-01-2011,HIGH,Ord_3292
27-06-2012,LOW,Ord_3293
30-09-2012,CRITICAL,Ord_3294
16-12-2012,CRITICAL,Ord_3295
17-01-2010,CRITICAL,Ord_3296
24-06-2011,NOT SPECIFIED,Ord_3297
16-12-2009,CRITICAL,Ord_3298
23-09-2012,LOW,Ord_3299
30-10-2011,LOW,Ord_3300
01-11-2012,NOT SPECIFIED,Ord_3301
24-06-2012,LOW,Ord_3302
14-03-2010,MEDIUM,Ord_3303
26-09-2009,CRITICAL,Ord_3304
11-02-2010,MEDIUM,Ord_3305
30-06-2009,CRITICAL,Ord_3306
04-03-2009,LOW,Ord_3307
06-10-2010,LOW,Ord_3308
30-10-2009,LOW,Ord_3309
18-09-2010,LOW,Ord_3310
15-04-2011,LOW,Ord_3311
13-07-2011,NOT SPECIFIED,Ord_3312
25-12-2009,LOW,Ord_3313
15-04-2011,MEDIUM,Ord_3314
18-08-2009,CRITICAL,Ord_3315
01-02-2011,HIGH,Ord_3316
30-12-2011,NOT SPECIFIED,Ord_3317
09-03-2012,LOW,Ord_3318
15-12-2011,MEDIUM,Ord_3319
18-01-2009,HIGH,Ord_3320
25-11-2011,LOW,Ord_3321
17-07-2009,CRITICAL,Ord_3322
20-07-2010,LOW,Ord_3323
16-04-2010,HIGH,Ord_3324
13-03-2011,LOW,Ord_3325
27-11-2012,MEDIUM,Ord_3326
02-01-2011,HIGH,Ord_3327
13-04-2012,HIGH,Ord_3328
22-08-2009,NOT SPECIFIED,Ord_3329
26-03-2011,MEDIUM,Ord_3330
06-02-2012,HIGH,Ord_3331
07-05-2009,HIGH,Ord_3332
26-01-2009,HIGH,Ord_3333
19-03-2012,HIGH,Ord_3334
26-05-2010,HIGH,Ord_3335
09-05-2012,CRITICAL,Ord_3336
03-12-2010,NOT SPECIFIED,Ord_3337
13-01-2009,LOW,Ord_3338
05-01-2009,MEDIUM,Ord_3339
23-11-2010,NOT SPECIFIED,Ord_3340
19-11-2011,HIGH,Ord_3341
07-11-2009,CRITICAL,Ord_3342
21-04-2011,MEDIUM,Ord_3343
29-09-2012,MEDIUM,Ord_3344
19-09-2011,HIGH,Ord_3345
10-12-2012,LOW,Ord_3346
05-02-2009,CRITICAL,Ord_3347
20-05-2011,MEDIUM,Ord_3348
12-05-2009,NOT SPECIFIED,Ord_3349
26-10-2011,CRITICAL,Ord_3350
07-07-2011,HIGH,Ord_3351
11-07-2012,NOT SPECIFIED,Ord_3352
04-11-2009,HIGH,Ord_3353
31-10-2009,LOW,Ord_3354
19-10-2009,CRITICAL,Ord_3355
28-02-2011,NOT SPECIFIED,Ord_3356
28-08-2010,LOW,Ord_3357
30-04-2010,LOW,Ord_3358
03-01-2010,HIGH,Ord_3359
31-03-2009,CRITICAL,Ord_3360
28-06-2012,MEDIUM,Ord_3361
13-06-2011,LOW,Ord_3362
12-08-2012,MEDIUM,Ord_3363
09-04-2010,HIGH,Ord_3364
05-10-2012,LOW,Ord_3365
27-07-2011,MEDIUM,Ord_3366
12-05-2012,LOW,Ord_3367
19-11-2012,MEDIUM,Ord_3368
10-02-2009,CRITICAL,Ord_3369
17-10-2009,HIGH,Ord_3370
04-01-2012,CRITICAL,Ord_3371
09-09-2012,MEDIUM,Ord_3372
16-07-2010,MEDIUM,Ord_3373
29-10-2009,MEDIUM,Ord_3374
08-10-2010,LOW,Ord_3375
18-11-2011,HIGH,Ord_3376
26-01-2012,LOW,Ord_3377
06-01-2010,NOT SPECIFIED,Ord_3378
19-01-2012,HIGH,Ord_3379
18-09-2012,CRITICAL,Ord_3380
13-08-2010,MEDIUM,Ord_3381
28-08-2009,LOW,Ord_3382
11-10-2011,MEDIUM,Ord_3383
24-11-2012,LOW,Ord_3384
27-04-2012,HIGH,Ord_3385
22-02-2011,CRITICAL,Ord_3386
29-04-2010,CRITICAL,Ord_3387
24-12-2012,LOW,Ord_3388
31-07-2010,LOW,Ord_3389
07-04-2009,NOT SPECIFIED,Ord_3390
10-03-2009,MEDIUM,Ord_3391
15-02-2009,LOW,Ord_3392
02-04-2012,MEDIUM,Ord_3393
29-11-2010,NOT SPECIFIED,Ord_3394
01-06-2009,CRITICAL,Ord_3395
02-12-2012,CRITICAL,Ord_3396
18-11-2011,NOT SPECIFIED,Ord_3397
04-02-2009,MEDIUM,Ord_3398
05-08-2011,LOW,Ord_3399
21-04-2009,CRITICAL,Ord_3400
31-10-2010,MEDIUM,Ord_3401
20-05-2010,NOT SPECIFIED,Ord_3402
04-09-2010,MEDIUM,Ord_3403
18-10-2010,HIGH,Ord_3404
05-06-2012,MEDIUM,Ord_3405
28-03-2012,NOT SPECIFIED,Ord_3406
07-07-2009,LOW,Ord_3407
10-11-2009,HIGH,Ord_3408
30-03-2012,LOW,Ord_3409
09-07-2009,NOT SPECIFIED,Ord_3410
10-06-2011,NOT SPECIFIED,Ord_3411
24-03-2009,LOW,Ord_3412
03-07-2009,HIGH,Ord_3413
20-01-2009,CRITICAL,Ord_3414
18-06-2011,MEDIUM,Ord_3415
